NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PINNACLE WEST CAP.,US7234841010,3060.98,2224.37,3914.89,3439.89,2552.6,3505.87,3846.02,4077.85,4865.58,3740.57,2668.18,3693.62,4524.0,5190.67,6013.55,6087.13,7121.04,7608.27,9067.54,8975.29,10438.6,10929.11,7880.53,8129.96,8304.82,7857.11
PIONEER NTRL.RES. DEAD - DELIST.03/05/24,US7237871071,519.88,746.03,1755.5,2016.55,3123.67,3771.33,6134.66,5541.89,4928.96,5573.12,1738.86,5390.42,11978.27,14327.77,16617.51,27415.68,23242.82,20142.19,31473.53,30601.35,24036.42,20795.55,32177.31,55688.44,46194.73,54658.41
PITNEY-BOWES,US7244791007,17227.5,12848.33,9003.72,9997.8,7368.38,9557.22,10623.16,9751.18,10644.7,7983.34,4029.45,4750.62,5076.28,3596.18,2611.46,5069.46,4655.45,3455.75,2622.64,2373.97,1367.76,542.54,1469.37,858.54,762.93,681.4
POLARIS,US7310681025,724.58,731.94,1222.69,1296.37,1053.28,1842.54,3083.67,2078.58,1761.84,1454.82,596.46,1503.5,2568.59,4573.63,5730.52,8755.36,10452.91,5929.86,5430.78,7399.29,5334.05,5128.34,7250.82,7189.67,6500.86,5140.32
POWER INTEGRATIONS,US7392761034,300.24,1255.8,496.88,459.71,587.84,893.32,659.97,730.43,753.47,800.49,497.67,990.7,1164.34,1095.95,1191.53,1800.78,1610.28,1314.02,1926.69,2045.16,2147.97,2700.98,5306.95,5298.84,4700.83,4059.38
T ROWE PRICE GROUP,US74144T1088,3675.34,4090.6,4430.56,4785.23,3063.75,6506.91,7985.04,10128.71,12732.02,13892.02,6065.39,13118.05,17383.63,15483.88,18237.41,20881.04,21711.16,17263.61,17395.5,27920.77,23317.89,29885.14,36959.15,33132.83,24719.78,24705.11
PRINCIPAL FINL.GP.,US74251V1026,,,,8894.94,9227.08,11708.57,11828.47,13762.57,16777.19,15527.36,2748.75,7414.78,10888.41,8395.49,9048.52,13121.16,15196.66,11218.83,18039.17,18532.24,14633.73,13445.96,15424.47,18727.4,21609.53,18895.42
PROCTER & GAMBLE,US7427181091,118833.4,112000.0,92711.75,112116.1,106729.5,133207.2,136698.8,202280.1,203332.7,208284.9,143522.4,183802.5,176001.2,183745.9,207823.9,211110.2,230002.2,219340.1,232767.2,205789.6,249732.8,296729.4,304189.6,379311.8,328534.5,377001.0
PROGRESSIVE OHIO,US7433151039,9315.09,3980.22,7163.33,11400.7,10918.9,18101.88,17536.41,21254.73,17256.99,13241.73,8161.34,11510.42,13484.5,13104.58,14674.76,14227.24,15741.29,18762.77,22680.36,34266.94,42227.37,46615.43,50345.0,62719.14,83007.0,113375.4
PROLOGIS REIT,US74340W1036,1803.37,1753.18,2045.66,2200.6,2286.79,2877.49,3209.89,4583.0,5589.62,5110.27,1225.33,3631.61,6042.82,15550.03,17757.91,20494.14,21730.0,20261.52,27038.94,32681.53,44780.05,67417.63,73262.19,109852.9,112085.8,122602.2
PRUDENTIAL FINL.,US7443201022,,,,17272.15,17394.12,24727.92,30629.39,38322.89,43321.51,33508.67,7963.13,24265.82,31348.67,28590.11,25298.32,38797.75,36823.94,29877.54,47282.79,46470.63,39088.13,32522.23,34427.84,42412.8,36248.64,38430.95
PUB.SER.ENTER.GP.,US7445731067,8672.66,6229.84,9436.04,8721.39,7773.74,10946.94,12951.93,17431.12,19387.52,23905.42,13899.7,15036.79,16405.8,15399.11,16271.71,18555.99,21373.53,21548.81,23088.57,25389.66,28946.57,28069.92,27189.15,32569.79,30499.77,29735.7
PUBLIC STORAGE,US74460D1090,2950.48,2845.79,3143.7,4214.41,3797.14,6055.93,7142.65,10000.52,18120.76,13730.08,8884.99,13939.23,18845.07,23486.83,25954.97,28763.07,34001.76,44017.29,39580.89,34125.36,35370.89,39885.14,40890.32,63640.13,51539.02,48951.13
PULTEGROUP,US7458671010,1038.66,700.11,1399.77,3007.53,3164.29,6283.93,10028.37,10344.0,7992.78,3989.03,2472.06,4139.95,2670.22,3248.34,7364.7,8102.61,8343.38,6071.68,6906.52,8404.88,7604.77,11357.85,11994.49,12099.35,12087.47,22526.32
QUALCOMM,US7475251036,5214.68,94594.38,47513.64,26674.14,26404.3,51285.61,60894.04,78160.19,70650.56,70360.19,55520.46,61649.26,97013.88,107303.6,112142.3,126915.4,118784.8,77166.0,84516.19,99154.69,64182.56,91054.75,154711.9,192638.2,138639.2,175245.6
QUANTA SERVICES,US74762E1029,601.42,1304.53,1705.18,879.17,183.59,991.08,929.41,1566.35,2801.81,4397.63,3469.96,3991.11,4705.06,4370.47,5947.33,7416.16,5891.28,3090.25,5480.23,5482.54,5074.69,5284.23,11601.91,15440.52,23132.25,34344.3
QUEST DIAGNOSTICS,US74834L1008,638.39,1511.86,4922.36,6848.36,5241.46,8511.15,10063.32,10526.78,10045.1,9402.63,9172.36,10153.55,9699.87,9063.2,8828.51,7654.05,10260.53,9596.23,13379.66,14118.55,11672.72,14670.71,15426.04,15789.53,15584.11,13971.26
RPM INTERNATIONAL,US7496851038,1529.38,1018.61,948.93,1633.97,1100.84,1867.66,2167.16,2103.89,2869.61,2680.42,1404.82,2492.78,2940.0,3272.3,3969.3,5476.2,6756.92,5428.86,7167.68,6803.59,7706.48,9013.59,10361.39,11097.65,11270.85,14445.28
RAMBUS,US7509171069,1679.66,4853.36,4196.38,744.22,1444.6,3279.99,1752.76,3150.31,2200.09,1970.72,893.19,2538.49,2266.92,829.25,616.23,1073.56,1411.63,1426.49,1403.05,1430.22,1125.32,1624.61,2344.1,2973.38,4708.78,6324.38
RALPH LAUREN CL.A,US7512121010,671.36,491.23,935.91,899.36,914.49,1537.36,2347.45,3575.52,5286.3,3947.53,1891.21,4504.84,8188.38,10660.91,10349.24,9679.39,8445.8,5281.42,4462.0,6073.32,6672.22,4963.38,5647.59,6207.41,4888.61,7300.89
RANGE RES.,US75281A1097,68.49,72.92,261.94,242.65,325.85,629.08,1773.64,3244.33,4559.13,9767.74,5570.3,8054.2,8711.47,10665.72,11620.44,13903.57,8583.97,4051.4,6841.35,3367.7,2651.72,713.2,2492.62,6136.83,6799.84,7604.97
RAYMOND JAMES FINL.,US7547301090,873.24,827.26,1610.53,1538.77,1211.08,1863.37,2267.08,3510.29,3649.55,2988.56,1878.11,3199.88,4767.71,4814.65,6112.37,7345.63,8155.68,6351.43,11277.91,13483.94,11786.54,12539.73,16076.39,23311.61,23208.43,24801.13
RTX,US75513E1010,27889.21,23734.43,36925.38,33933.89,27252.99,46321.42,51699.88,59798.48,66946.63,71935.38,38780.18,64284.75,76799.94,76426.25,81764.25,106268.0,111280.9,81711.0,90627.19,108345.9,109605.8,119741.4,109387.3,146427.4,145938.8,119440.9
REGENCY CENTERS,US7588491032,516.4,1118.61,1354.05,1635.58,1852.82,2487.96,3189.7,4379.16,6021.43,4233.09,1891.29,2827.75,3631.74,3864.54,4608.37,4658.23,6094.72,6886.14,7453.93,10133.23,11020.23,10306.14,9303.22,11524.8,10818.09,11117.16
REGENERON PHARMS.,US75886F1075,212.22,1270.92,1119.87,956.22,753.62,802.13,345.39,872.53,1377.39,1473.85,1197.04,1997.24,3247.75,9473.47,15416.51,32944.04,42257.85,40556.14,37606.16,34368.61,45753.91,49533.54,47437.33,66020.88,81382.0,106786.6
REGIONS FINL.NEW,US7591EP1005,5223.78,2864.69,4225.07,4430.37,6277.86,6869.23,15054.54,16063.96,26832.97,16084.59,2736.85,8050.35,9508.61,7308.66,10600.45,14933.61,12917.8,9897.46,18319.93,22226.79,16487.3,13958.79,19818.7,22763.27,21653.79,16750.88
REINSURANCE GROUP OF AM.,US7593516047,1626.66,767.21,1864.41,1470.89,1297.84,2404.4,2893.66,2873.76,3615.32,3554.67,2050.46,3469.5,4349.95,4235.2,4248.02,5321.35,6165.23,5955.77,8324.93,10097.14,8995.52,8513.92,8308.34,7597.84,9769.66,11320.07
RELIANCE,US7595091023,471.63,536.64,706.2,819.56,501.14,1009.2,1510.26,2898.6,3530.82,4164.49,1739.72,3272.78,4114.52,4105.67,5012.63,5345.42,4462.54,4336.34,6125.83,6796.5,6044.41,7262.39,8408.18,11317.86,14455.88,18697.14
REPUBLIC SVS.'A',US7607591002,1390.19,1984.76,2816.5,2940.63,3093.96,4155.17,4708.64,5402.49,5566.06,5832.8,8272.67,10720.88,11233.77,11043.0,11204.23,12105.8,14447.17,15936.42,20805.55,22187.99,24925.2,30917.19,28410.64,38253.38,40961.77,58162.01
RESMED,US7611521078,456.29,1023.17,1431.49,1185.21,1044.7,1554.71,2007.74,2896.47,3770.21,3231.61,2987.43,4289.57,4823.2,4241.92,6190.31,6207.52,9029.22,8085.96,10193.63,13778.18,14444.64,23994.84,28051.23,35884.43,31075.75,26959.93
RITE AID (OTC) DEAD - DELIST.04/09/24,US7677548726,10706.48,1877.22,1519.79,1354.67,1195.26,2840.47,1790.87,1902.05,3197.3,2211.01,197.6,1349.37,1139.51,1383.62,1446.12,6408.06,8021.52,8329.84,6282.63,2220.42,811.23,714.29,1081.29,518.77,220.44,8.48
ROBERT HALF,US7703231032,3293.71,3722.8,4402.29,4510.84,2397.56,3792.54,5037.03,6246.82,6907.56,4398.0,2362.71,4146.32,4664.07,4103.66,4878.69,5526.54,8376.01,5191.18,6129.12,7167.4,8047.33,6016.19,8799.98,13384.15,8461.88,8471.39
ROCKWELL AUTOMATION,US7739031091,8432.72,8800.53,8415.57,3574.01,4181.13,5759.99,11474.03,12262.6,10519.91,8713.24,2937.66,7721.86,12643.18,11771.71,12411.77,16893.84,15902.48,13783.65,19436.57,24070.82,21434.22,22674.41,28258.2,31289.31,33331.65,31834.82
ROPER TECHNOLOGIES,US7766961061,671.76,877.92,1163.63,1422.96,974.14,1535.7,2366.9,3936.36,4800.84,5288.75,3756.71,5193.84,7932.96,9164.11,12090.46,13436.96,16917.1,17215.33,21384.41,29339.47,33141.04,38730.03,39627.33,47354.39,45518.85,58638.58
ROSS STORES,US7782961038,2108.25,1211.93,1882.31,2865.9,2654.9,4864.59,4105.7,4061.5,4736.07,3989.75,3764.98,6059.24,8534.79,12069.93,12504.46,15407.27,20650.57,22797.72,27198.24,30552.56,34961.34,43118.22,41577.85,32764.26,38383.6,49772.71
ROYAL GOLD,US7802871084,86.79,72.46,48.82,127.6,409.68,356.43,373.95,797.26,833.85,948.73,1398.11,1894.47,2632.51,4210.59,4350.54,4370.96,4664.06,2924.99,4464.2,5493.0,5860.48,7029.43,6804.05,7907.11,7649.84,6869.45
RYDER SYSTEM,US7835491082,1935.22,1196.15,1218.43,1670.41,1392.79,2355.18,2755.96,2722.14,3249.07,3433.77,1276.33,1885.0,2431.78,2677.19,2785.96,3899.79,5001.54,3096.22,4056.39,4030.53,3315.78,1982.24,3639.11,4173.78,4511.13,5041.48
S&P GLOBAL,US78409V1044,10768.64,9106.39,11306.23,12920.52,10552.75,14756.54,17629.7,19941.64,23230.56,14105.74,6285.09,10796.57,11675.1,12796.34,12880.29,21560.75,28304.51,23691.29,33895.46,49078.84,50087.89,68939.31,79276.94,91832.5,110568.3,136134.0
SBA COMMS.,US78410G1040,,1083.67,1302.6,89.16,32.4,200.55,579.43,1944.37,3022.21,3603.5,2388.07,4162.55,4869.13,5139.97,8938.87,11924.12,15501.11,11856.87,13447.82,20124.41,20377.51,32267.02,27891.94,33117.32,27854.6,22462.82
SEI INVESTMENTS,US7841171033,1766.36,1651.47,4808.58,4315.59,2648.42,3691.94,3759.93,4179.69,6164.75,5004.64,2288.77,3342.8,4297.85,3489.45,4804.63,5730.43,7218.82,6310.33,8108.43,11668.48,8102.54,9484.45,8036.93,8133.83,8022.27,8803.23
SL GREEN REALTY,US78440X8873,462.57,558.2,689.46,965.58,892.26,1590.7,2288.06,3653.77,8680.83,5604.99,699.13,3973.91,5767.5,6523.41,7362.78,9406.86,12403.19,8938.91,11238.77,8857.47,7619.64,6811.77,4790.06,5201.09,2296.56,3039.72
SLM,US78442P1066,7104.77,4891.8,11640.05,14579.61,16867.98,18609.97,20691.96,23782.66,17773.69,10124.58,2710.25,5421.32,7882.56,8245.91,8463.88,10095.83,4018.79,2536.58,5132.05,4838.41,4870.34,4505.07,5742.34,5860.61,3461.06,4307.83
SM ENERGY,US78454L1008,169.45,311.26,651.58,594.62,736.01,866.35,1460.92,2126.66,2051.1,2345.64,838.64,2045.3,4571.79,5340.08,3833.98,4899.81,3402.16,598.4,2799.24,2282.88,1843.03,752.5,1590.33,3969.05,3639.66,4798.85
SPX TECHNOLOGIES,US78473E1038,1747.68,2525.66,3214.2,5131.37,2925.64,4020.74,3290.2,3247.06,4261.81,5941.98,2195.83,2963.56,3996.77,3879.35,3754.62,4790.2,3643.87,467.13,1136.7,1407.13,1595.51,2073.35,2505.75,2298.7,3257.38,5011.52
ST.JOE,US7901481009,1939.63,2100.66,1974.13,2257.29,2141.95,3086.15,5598.36,4584.69,4091.89,2988.69,1826.8,2545.77,2561.38,1485.1,2017.73,1697.27,1588.53,1151.67,1237.81,1189.07,948.16,1176.41,2963.56,3150.22,2481.01,3169.6
SALESFORCE,US79466L3024,,,,,,,1698.06,3659.46,5323.15,6294.27,3508.79,8643.24,18450.51,19678.68,23923.61,38887.77,45698.13,46775.13,57859.32,84256.25,124694.9,158657.6,198689.6,204968.6,162199.9,290777.4
HENRY SCHEIN,US8064071025,1019.62,607.97,1311.05,1833.53,1674.75,3126.82,3195.01,4087.21,4719.61,5535.46,3241.93,5153.59,6379.5,6709.81,7645.14,10134.9,11769.14,13727.75,13743.0,10403.55,8855.6,9059.41,8811.4,11977.93,10610.34,10353.71
CHARLES SCHWAB,US8085131055,29894.04,30133.86,28709.55,18026.16,10291.21,16441.9,14145.25,21359.35,23926.94,23786.03,14952.39,21829.49,22754.67,17188.55,20716.12,34243.2,39161.17,33620.52,54880.54,72345.94,62059.56,53275.07,111284.3,155603.7,144390.8,114211.8
LIGHT WONDER,US80874P1093,67.55,173.31,106.44,379.12,296.46,1001.02,2290.62,2833.08,3097.7,1969.79,1185.3,1588.07,824.13,1118.81,756.34,1151.9,1167.25,735.49,1790.72,4255.36,2693.66,1810.3,4467.11,6054.84,5524.55,8540.07
SCOTTS MIRACLE-GRO,US8101861065,592.69,897.99,1196.76,1355.03,1540.31,2042.71,2340.45,3312.61,3173.08,2409.25,1790.14,2600.02,3635.46,2900.28,2658.94,3537.3,4052.54,4244.16,5444.44,5226.8,4436.36,6406.33,11873.11,7786.19,4635.93,3335.21
SEALED AIR,US81211K1007,4233.82,4029.69,3140.56,3700.64,3032.71,4138.38,4423.04,4608.34,5355.07,4166.22,1804.52,3247.1,4372.93,3808.46,4199.38,6537.35,10108.26,9068.61,9143.71,7163.65,6807.37,5070.11,6491.12,10142.91,7062.76,5213.33
SEMPRA,US8168511090,5040.29,4506.57,4544.18,4721.99,4962.14,7198.67,9339.61,12553.79,16182.65,14573.03,10294.46,12145.15,12850.19,13963.87,18745.54,22621.78,26820.08,23815.05,27331.8,27960.53,32583.25,41402.04,35094.54,44646.07,48846.31,44825.72
SERVICE CORP.INTL.,US8175651046,4202.75,1088.24,1027.96,1299.1,959.21,2085.38,2500.67,2362.17,3436.61,2942.79,868.23,2047.52,2607.87,2478.85,3280.73,3833.51,5042.12,4630.38,5874.58,7095.09,7661.86,9105.78,8091.8,9850.35,10511.39,10479.6
SERVICE PROPERTIES TRUST,US81761L1026,1174.1,1058.44,1472.25,1957.38,1884.54,2710.02,2825.88,3205.52,4418.73,3381.92,1094.89,2710.66,2866.37,3131.27,3255.37,3969.35,4651.19,3684.11,5258.25,4322.38,4500.77,3167.81,2116.34,1421.44,1762.57,1230.0
SHERWIN-WILLIAMS,US8243481061,4137.33,3162.01,4026.84,3991.46,3862.33,5008.33,6273.03,5584.43,9111.88,6744.39,5390.56,6964.58,8761.84,10493.05,16113.44,19878.74,27351.25,25174.13,29120.03,37992.29,40253.08,50781.47,60692.56,69636.5,57050.27,81948.75
SIMON PROPERTY GROUP,US8288061091,4160.91,4065.94,4231.77,5275.16,6300.25,10859.21,14005.73,18441.47,25618.61,19707.1,7730.14,22702.25,31341.18,40690.32,49521.34,50613.25,58833.34,59939.14,58940.38,50954.69,56626.42,42371.14,37093.42,45903.75,39829.07,48783.73
J M SMUCKER,US8326964058,342.28,245.72,629.08,854.31,1722.18,2527.58,2860.12,2308.65,2879.35,2981.36,4408.04,7103.52,8156.51,8473.04,10103.4,10224.76,11724.06,15278.89,16439.16,14429.37,12067.37,12450.66,12273.59,14888.09,15846.12,13298.49
SNAP-ON,US8330341012,1663.19,1305.71,1693.82,1986.03,1450.64,1856.91,1906.71,2301.76,3033.94,3058.2,1392.85,2438.74,3314.66,3546.29,4544.68,6394.79,8556.45,8552.88,9933.79,9083.08,8892.55,8173.04,11054.74,11334.33,13107.05,14330.29
SOCIEDAD QUIMICA Y MINERA DE CHILE ADR 1:1,US8336351056,361.13,355.87,278.08,239.07,260.62,508.0,889.01,1465.14,1748.64,2347.41,3549.92,4399.77,6361.92,7179.28,6614.71,3459.63,3110.54,2160.77,3782.24,6465.45,5315.85,3507.78,6452.2,9197.53,12388.11,6301.16
SOHU COM ADR 1:1,US83410S1087,,,43.42,37.42,326.3,1014.82,614.23,833.95,893.6,1720.37,1884.79,1934.03,3147.06,1863.28,1726.4,2877.65,2048.38,1729.16,1601.05,1346.36,790.85,380.51,717.73,689.12,486.49,303.06
SONOCO PRODUCTS,US8354951027,2489.32,1899.17,2209.73,2642.58,1964.58,2416.72,2907.1,3226.7,3765.08,2897.03,1928.94,2965.61,3606.64,3263.48,3180.62,4213.44,4757.73,4390.48,5324.63,4906.71,5843.83,5173.41,5992.54,5731.56,5777.83,5586.42
SOUTHERN,US8425871071,17474.57,14639.77,19750.68,17586.8,19852.43,22101.88,24119.71,25315.5,27035.73,27674.91,23834.11,25422.7,32184.09,38597.19,38851.63,37293.5,41636.0,43990.05,49489.96,44389.25,50921.22,69779.38,59930.91,68957.13,70299.88,72279.69
SOUTHERN COPPER,US84265V1052,137.76,209.41,210.09,159.33,218.18,550.32,839.48,11991.71,21398.48,33404.21,11816.93,24955.98,36047.58,28210.78,31758.88,25481.6,24128.13,19056.41,28052.76,41573.46,28440.3,27080.25,55143.3,53180.25,55044.71,61801.59
SOUTHWEST AIRLINES,US8447411088,10132.84,9142.9,14528.56,16378.28,9576.25,11138.3,11153.07,13381.52,12102.43,9526.87,4529.69,9350.3,8813.77,6708.82,8300.3,15738.64,29797.8,26907.4,36016.99,34983.09,29673.86,25295.75,34336.08,26738.31,19950.2,20376.09
SOUTHWESTERN ENERGY DEAD - DELIST.01/10/24,US8454671095,138.68,168.37,264.1,278.37,298.51,791.79,2242.18,5647.14,6820.07,11648.27,9460.21,14726.02,13517.2,12289.86,11733.67,15010.11,10131.05,2486.06,3659.96,1906.22,2349.33,762.89,2731.55,5527.02,6115.61,7644.15
SPIRIT AEROSYSTEMS CL.A,US8485741099,,,,,,,,,1906.08,2916.16,1074.41,2010.15,2798.23,2833.62,1985.56,3404.71,7010.71,6121.71,7410.72,10558.66,10277.6,6183.05,4515.14,5324.32,3573.25,3299.63
STANLEY BLACK & DECKER,US8545021011,2159.07,2028.83,3051.63,4260.0,2143.34,3147.33,3797.12,4163.45,4780.02,4024.85,2118.03,4615.45,12558.94,12690.72,12301.98,12770.71,15118.16,14328.76,19501.32,25120.18,20569.42,21903.95,28130.54,26454.7,12976.43,13379.39
STARBUCKS,US8552441094,4761.29,6194.7,9054.34,8529.98,8613.37,14819.59,20406.07,27419.94,24038.16,13820.4,6626.09,17031.28,24245.0,36389.21,39922.7,54258.48,70893.56,86232.38,83765.94,80358.19,88469.69,94682.44,127183.8,106494.8,116768.9,106743.9
STATE STREET,US8574771031,12308.42,11478.35,16350.19,16019.75,11894.75,17966.83,14475.28,20986.42,22834.99,32080.52,11736.51,22247.54,22498.08,19772.52,25996.52,29096.48,30842.7,22164.95,30154.14,39272.7,27509.62,24853.57,25599.46,32484.8,30028.19,22002.62
STEEL DYNAMICS,US8581191009,753.86,770.24,624.38,633.98,586.28,1145.81,2174.22,2049.55,3891.17,5757.8,1588.81,3532.73,4014.26,3237.34,3251.09,3831.22,4492.45,4404.11,8625.22,11336.14,8587.71,5949.62,8773.59,13201.54,20331.94,20729.33
STERICYCLE DEAD - DELIST.05/11/24,US8589121081,180.7,265.01,584.76,1005.56,1333.28,1946.76,2067.58,2667.68,3513.45,4941.15,4057.15,4678.21,7332.09,7563.35,8181.09,9662.11,11466.97,9780.12,7055.96,5296.05,4039.01,5634.17,5942.68,5314.44,4368.15,4714.44
STRATEGIC EDUCATION,US86272C1036,535.66,417.15,454.36,399.14,449.0,1159.24,1584.25,1410.76,1740.01,2381.32,2411.47,3166.05,1858.02,1313.21,558.44,532.75,674.04,492.69,842.55,1027.73,2733.46,3305.75,2219.25,1493.72,2153.8,2339.39
STRYKER,US8636671013,4544.4,5849.11,10783.52,12020.73,12603.88,17730.3,20113.2,19006.03,25446.48,27791.88,14402.04,21136.51,24671.97,20872.28,23884.74,30683.35,35753.97,37805.46,48201.93,62104.37,69032.38,75536.75,91300.13,100347.6,99371.19,134027.8
SUNPOWER DEAD - DELIST.18/11/24,US8676524064,,,,,,,,353.33,1040.94,2816.55,1300.25,1030.13,987.05,905.45,1394.26,4134.47,4215.26,3091.2,1232.61,1063.44,911.92,1495.34,5930.2,2910.07,2516.94,552.75
SYNOPSYS,US8716071076,3247.4,2827.32,4120.82,2990.82,3009.98,4715.68,2657.51,3205.06,3786.1,3574.05,2616.62,3209.23,4138.59,4420.95,5300.14,6155.63,7180.23,6849.05,10844.86,12711.54,15352.25,21338.26,37363.43,47636.6,55175.82,87819.38
SYNOVUS FINANCIAL,US87161C5013,6365.1,4581.82,7876.89,8401.99,5648.43,7508.44,8504.96,8943.39,10778.02,4076.1,1228.97,1396.02,2010.3,1600.35,1960.51,3364.54,3794.01,3441.05,5166.83,6061.05,6270.34,4587.03,6289.15,7580.36,6062.33,5455.48
SYSCO,US8718291078,9433.49,10498.38,19036.07,20054.14,18277.22,25027.59,22036.97,18790.04,20718.41,18107.4,12768.37,17124.64,16263.38,17110.32,18681.37,21064.68,23184.29,24424.73,28739.27,31461.26,34612.51,37055.01,40644.09,44274.77,38491.61,40244.55
TJX,US8725401090,9230.56,4379.89,8969.01,9540.4,8663.15,11765.71,11632.91,11127.74,12815.61,14255.01,9280.22,17042.73,19611.44,27131.45,31612.79,42878.16,46893.42,50643.15,51011.21,49857.04,61311.96,76991.75,79229.56,79660.44,89193.38,113090.1
TAPESTRY,US8760301072,,,1397.28,2001.25,3057.72,7279.89,10831.08,13854.59,18112.55,11437.17,4362.8,11449.47,16128.57,21663.15,13056.44,13451.57,11973.82,10710.74,10669.02,14574.58,10340.61,6492.2,11708.09,10760.22,10056.82,10922.41
TARGET,US87612E1064,27579.11,24483.08,33858.09,41275.45,25572.01,39375.15,45998.0,47519.86,53723.34,45605.07,20942.33,38759.14,37075.14,36958.73,41683.37,38234.98,49232.45,48316.91,36989.94,41655.31,37428.98,55794.64,91861.75,95451.0,76859.5,69320.5
TELEFLEX,US8793691069,1330.5,1032.34,1652.2,1959.2,1451.74,2069.09,2012.69,2651.77,2674.5,2379.85,1955.01,2423.06,2346.03,2469.99,3221.42,4167.83,5023.68,6040.58,8522.54,11865.34,13271.36,16009.39,18588.14,16076.88,11038.15,10721.34
TELEPHONE & DATA SYS.,US8794338298,2724.3,5849.9,4797.7,4582.79,2084.08,3658.67,4403.41,1913.47,2875.1,2612.53,1502.91,1554.41,1675.53,2766.58,2356.46,2273.72,2537.34,2681.58,3073.67,2811.52,3394.33,2293.91,1915.74,1864.1,1292.12,1542.3
TENET HEALTHCARE,US88033G4073,6105.91,5634.29,14231.33,19527.47,8420.39,5651.75,5063.33,3778.72,3537.04,2324.53,544.24,2535.65,3435.64,2369.76,3949.3,4300.52,4603.62,2530.23,2194.9,1928.13,2765.86,2899.23,5418.13,9206.68,6063.83,9180.54
TENNECO A DEAD - DELIST.17/11/22,US8803491054,5093.47,257.75,114.11,88.34,89.73,525.0,644.35,1003.4,1137.82,1275.5,63.32,1198.7,2422.69,2356.44,2145.28,3684.59,3549.85,2631.28,3541.51,2909.35,2042.0,533.63,740.1,1605.29,1669.01,1669.01
TERADYNE (XSC),US8807701029,4039.49,14513.45,6249.65,6183.96,2046.74,4710.79,3079.74,3367.63,3150.33,2130.48,727.05,1770.6,3456.71,3054.17,3149.71,3897.0,4277.27,3906.91,5796.74,8895.63,7200.4,10245.57,21438.62,19496.54,15704.66,15637.19
TEREX,US8807791038,533,364.37,521.64,656.19,510.68,1683.56,2252.15,3957.9,7050.67,7201.4,749.55,2108.6,3730.13,2806.49,3563.43,4826.52,2906.69,2422.87,3214.07,3444.12,2488.64,1598.53,2857.89,2905.1,3938.63,3628.05
TEVA PHARMACEUTICAL INDUSTRIES ADR 1:1,US8816242098,2518.33,5135.41,7955.02,7270.97,9725.46,19866.33,17256.19,32698.54,29857.24,40268.77,39458.12,55719.57,47411.98,42013.63,35445.25,45641.64,54035.45,58201.58,35888.02,20287.17,17249.71,14229.84,11798.47,9223.83,11005.57,14759.23
TEXAS INSTRUMENTS,US8825081040,34843.77,120010.4,50555.0,53738.82,27253.65,54136.87,45959.0,47498.11,45857.63,41314.82,18688.76,30278.75,41639.87,38054.19,37297.59,48278.07,62221.19,53580.22,77212.13,107777.9,100685.4,110912.4,159006.6,157760.3,153275.6,149395.9
TEXTRON,US8832031012,12358.16,8859.38,7627.34,6938.34,4841.78,7517.95,10644.96,11606.83,11921.83,14488.61,1409.1,5430.61,7494.15,7732.11,7619.53,10961.02,12238.86,9368.97,12739.97,15975.94,12785.31,9543.87,11391.16,15488.43,15095.73,16758.82
ODP,US88337F1057,8846.67,3929.57,2796.9,5817.21,3521.56,5353.91,5949.01,10529.44,9712.98,3652.3,277.58,1983.6,1499.48,825.71,1139.23,2656.31,5071.98,2810.81,2229.17,1652.37,1769.0,1246.37,2048.38,2153.3,1849.92,1939.47
THERMO FISHER SCIENTIFIC,US8835561023,2189.18,2440.21,5236.72,3416.59,2813.34,4587.89,4414.73,5622.63,19674.24,24274.61,15095.75,19969.42,21702.13,20729.25,26192.45,48691.89,51637.29,51795.39,62064.35,86009.88,101342.9,123355.9,177238.5,215088.9,209207.5,214861.7
THOR INDUSTRIES,US8851601018,301.6,292.93,301.45,701.66,699.74,1701.59,2018.74,2507.95,2411.64,1717.08,602.09,1746.07,1819.45,1765.3,1954.9,2966.04,3333.05,2922.75,5860.71,7035.22,3501.63,4474.96,6481.17,4907.78,4929.61,6736.33
3M,US88579Y1010,29784,34179.0,44045.35,46546.41,48669.32,61263.71,65346.93,55801.2,55863.38,57525.9,32143.37,57045.4,64240.47,61258.71,70592.88,88045.19,107659.9,95759.31,111733.8,145385.3,120560.9,85741.31,101377.2,85956.19,59343.87,50748.91
TIDEWATER,US88642R1095,1048.64,1446.59,2771.86,2185.2,1769.83,1870.49,2376.76,3160.92,3030.16,3037.37,1889.89,2305.02,3171.85,3113.76,2351.33,2402.56,1331.08,264.44,63.07,558.19,851.17,542.7,505.21,625.79,2215.34,3861.79
TIMKEN,US8873891043,1098.62,836.05,985.5,1013.74,984.56,1956.71,2590.81,2676.46,2747.08,3028.46,1185.83,2546.39,4840.66,5195.21,5100.22,5524.71,3730.75,2367.24,3361.17,3610.6,3300.13,3501.82,5951.63,4950.19,6245.2,5750.11
